Frame,Time,SMPTE,bar_right_hand_x,bar_right_hand_y,bar_right_hand_z
398,4.13542,00:34:42.16:02,868.8933,621.707,-312.3337
399,4.14583,00:34:42.16:03,868.8803,621.6463,-312.2643
400,4.15625,00:34:42.17:00,868.8753,621.5693,-312.1857
401,4.16667,00:34:42.17:01,868.8563,621.5213,-312.11
402,4.17708,00:34:42.17:02,868.8643,621.4667,-312.0483
403,4.1875,00:34:42.17:03,868.87,621.4159999999999,-311.9597
404,4.19792,00:34:42.18:00,868.877,621.379,-311.8837
405,4.20833,00:34:42.18:01,868.8907,621.3247,-311.7737
406,4.21875,00:34:42.18:02,868.893,621.2867,-311.6803
407,4.22917,00:34:42.18:03,868.9247,621.25,-311.5653
408,4.23958,00:34:42.19:00,868.938,621.2333,-311.4327
409,4.25,00:34:42.19:01,868.9797,621.2023,-311.315
410,4.26042,00:34:42.19:02,869.0123,621.1723,-311.2003
411,4.27083,00:34:42.19:03,869.0543,621.14,-311.0943
